DocID,typeOfMaterial,news_desk,headline,lead_paragraph,word_count,publication_date,person,keywords,glocation,section_name
4fc4a76845c1498b0dac1227,Article, , ECONOMIC AFFAIRS; It's Time to Slay the Sacred Cows ,"AS the 1980 election campaign ends, many questions remain unanswered. Mine is, who will slay the sacred cows?AS the 1980 election campaign ends, many questions remain unanswered. Mine is, who will slay the sacred cows? | Prof William Nordhaus article on untouchable economic institutions, which he says have become excessive and in need of reform; lists 8, including what he says is most ancient of our sacred cows: outmoded economic regulatory activities that inhibit play of market forces; sketch (M) | ",941,02/11/1980, William Nordhaus | , UNITED STATES | ECONOMIC CONDITIONS AND TRENDS | , UNITED STATES | , 
4fc4a89a45c1498b0dac6012,Article, , F.D.A. Backs Deadline Extension For Testing of 23 Color Additives; 'Unavoidable Delays' in Testing ,"WASHINGTON, Nov. 13--The Food and Drug Administration proposed today to give food, drug, cosmetic and color manufacturers additional time to test the safety of 23 color additives used in substances from face cream to ice cream.WASHINGTON, Nov. 13--The Food and Drug Administration proposed today to give food, drug, cosmetic and color manufacturers additional time to test the safety of 23 color additives used in substances from face cream to ice cream. | FDA proposes to give food manufacturers additional time to test safety of color additives (M) | ",504,14/11/1980, Karen DE WITT | , FOOD ADDITIVES | , , 
4fc4a4ed45c1498b0dab6369,Article, , Trenton Getting Bill Termed a Way To Prevent Bankruptcy of Medicaid; Medicaid Cutbacks Announced ,"TRENTON, Nov. 13--Bills that would extend the state's 5 percent sales tax to gasoline to help pay for road and bridge repairs and use the Casino Tax Fund indirectly to help meet a $50 million shortfall in Medicaid are being prepared by two members of Governor Byrne's cabinet.TRENTON, Nov. 13--Bills that would extend the state's 5 percent sales tax to gasoline to help pay for road and bridge repairs and use the Casino Tax Fund indirectly to help meet a $50 million shortfall in Medicaid are being prepared by two members of Governor Byrne's cabinet. | TRENTON, Nov. 13--Bills that would extend the state's 5 percent sales tax to gasoline to help pay for road and bridge repairs and use the Casino Tax Fund indirectly to help meet a $50 million shortfall in Medicaid are being prepared by two members of... | Bill will be introduced in NJ Legislature on Nov 24 that provides for use of casino tax funds indirectly to meet expected $50 million shortfall in Medicaid program; Human Resources Comr Ann Klein expects Medicaid program to run out of funds by May unless additional money is forthcoming, news conf; announces series of program cutbacks; Gov Byrne is sympathetic, but chances of passing new tax measure after Jan appear slim (M) | ",555,14/11/1980, Joseph SULLIVAN | , NEW JERSEY | NEW JERSEY | TAXATION | MEDICINE AND HEALTH | HEALTH INSURANCE | , NEW JERSEY | NEW JERSEY | , 
4fc4a61045c1498b0dabab09,Article, , PILLS AND THE PROCESS OF GOVERNMENT ,"It was the routine kind of event that passes with little more than perfunctory press notice every day in official Washington. On Sept. 10, the Federal Government issued a new regulation: By order of ...It was the routine kind of event that passes with little more than perfunctory press notice every day in official Washington. On Sept. 10, the Federal Government issued a new regulation: By order of ... | Article on controversy surrounding FDA regulation, issued on Sept 10 '80, requiring druggists to provide patients with package inserts giving information on proper use, side effects and risks of 10 kinds of commonly used prescription drugs; portraits of Louis A Morris, Dr Jere E Goyan (FDA), Repr Bill Alexander, George C Eads (Regulatory Analysis Group) and Esther Peterson (Consumer Affairs) (L) | ",3345,09/11/1980, Robert Reinhold | , DRUGS AND DRUG TRADE | , , 
4fc4a8a045c1498b0dac6633,Article,Health, HOW THE MIND AFFECTS OUR HEALTH ,"They were strangers to each other, but the six men were alike in striking ways. Middle-aged and middle-class, each had, only a short time before, watched his wife succumb after a lingering, doomed battle with breast cancer. And as their wives were approaching ...They were strangers to each other, but the six men were alike in striking ways. Middle-aged and middle-class, each had, only a short time before, watched his wife succumb after a lingering, doomed battle with breast cancer. And as their wives were approaching ... | They were strangers to each other, but the six men were alike in striking ways. Middle-aged and middle-class, each had, only a short time before,  watched his wife succumb after a lingering, doomed battle with breast cancer. And as their wives were... | Laurence Cherry article on ways mind affects physical health; notes recent research offers new evidence supporting psychosomatic approach toward treatment of pain and disease; cites case histories indicating that anger, anxiety, fear and other emotions have adverse impact on physical wellbeing; reports new branch of psychosomatics, behavioral medicine, is being pursued at several medical centers in US in effort to help people acquire more control over internal states; illustration (L) | ",5047,23/11/1980, Laurence Cherry | , PSYCHOLOGY AND PSYCHOLOGISTS | MEDICINE AND HEALTH | EMOTIONS | , , 
4fc4a60e45c1498b0daba993,Article, , A Place for Pressure In High School Life ,"FEW of us expect educators to tell the truth, the whole truth and nothing but the truth; but, neither do we expect the blur ring of truth that emanates from the American citadels dedicated to public education.FEW of us expect educators to tell the truth, the whole truth and nothing but the truth; but, neither do we expect the blur ring of truth that emanates from the American citadels dedicated to public education. | FEW of us expect educators to tell the truth, the whole truth and nothing but the truth; but, neither do we expect the blur  ring of truth that emanates from the American citadels dedicated to public education. | ",761,30/11/1980, Fran WEINBERGER | , , , 
4fc4a61145c1498b0dabad34,Article, , A Question Of 'Achieving' In High School ,"FEW of us expect educators to tell the truth, the whole truth and nothing but the truth; but, neither do we expect the blurring of truth that emanates from the American citadels dedicated to public education. ""Hear this,"" they say, ""and listen carefully! "" I have been listening...FEW of us expect educators to tell the truth, the whole truth and nothing but the truth; but, neither do we expect the blurring of truth that emanates from the American citadels dedicated to public education. ""Hear this,"" they say, ""and listen carefully! "" I have been listening... | FEW of us expect educators to tell the truth, the whole truth and nothing but the truth; but,  neither do we expect the blurring of truth that emanates from the American citadels dedicated to public education. ""Hear this,"" they say, ""and listen... | Maxine B Rosenberg article describes tragedy of her neighbor's house being destroyed by fire, Briarcliff (NY); drawings | ",1682,30/11/1980, Fran MAXINE | , UNITED STATES | NEW YORK STATE | NEW YORK STATE | EDUCATION AND SCHOOLS | EDUCATION AND SCHOOLS | FIRES | , UNITED STATES | NEW YORK STATE | NEW YORK STATE | , 
4fc4a5d845c1498b0dab9a5c,Article, , PUTTING DRUG TESTERS TO THE TEST ,"Dr. James J. Scheiner is a respected orthopedic surgeon in Fairfax, Va., with a long record of having tested the safety of drugs. For years, Johnson Johnson's, Ortho Pharmaceutical Corporation and other major companies hired him to test experimental drugs on his patients and then submitted the results of those tests as proof of the safety and efficacy ...Dr. James J. Scheiner is a respected orthopedic surgeon in Fairfax, Va., with a long record of having tested the safety of drugs. For years, Johnson Johnson's, Ortho Pharmaceutical Corporation and other major companies hired him to test experimental drugs on his patients and then submitted the results of those tests as proof of the safety and efficacy ... | Dr. James J. Scheiner is a respected orthopedic surgeon in Fairfax, Va., with a long record of having tested the safety of  drugs. For years, Johnson  Johnson's, Ortho Pharmaceutical Corporation and other major companies hired him to test... | ",4676,07/12/1980, Lynne McTaggart | , , , 
4fc4a41c45c1498b0dab23bf,Article, , Market Place; Merck Outlook Splits Analysts ,MERCK COMPANY may be in for a period of disappointing growth at a time when many investors are looking for an earnings breakout by this leading drug company.MERCK COMPANY may be in for a period of disappointing growth at a time when many investors are looking for an earnings breakout by this leading drug company. | MERCK  COMPANY may be in for a period of disappointing growth at a time when many  investors are looking for an earnings breakout by this leading drug company. | Robert Metz article on financial outlook for Merck (M) | ,861,11/12/1980, Robert Metz | , MERCK & CO INC. | , , 
4fc49a3445c1498b0da86f75,Article,Health & Nutrition, Challenging the Additive Rule; A Challenge to the Rule On Food Additives ,"WASHINGTON WITH the recent conservative gains in Congress, the long-simmering controversy over the Delaney clause, a rarely invoked but potent legal provision that prohibits any cancer-causing additive in food or food products, promises to heat up.WASHINGTON WITH the recent conservative gains in Congress, the long-simmering controversy over the Delaney clause, a rarely invoked but potent legal provision that prohibits any cancer-causing additive in food or food products, promises to heat up. | WASHINGTON WITH the recent conservative gains in Congress, the long-simmering controversy over the Delaney  clause, a rarely invoked but potent legal provision that prohibits any cancer-causing additive in food or food products, promises to heat up. | Delaney Clause, controversial legal provision that prohibits any cancer-causing additive in food or food products, discussed; long-simmering controversy is expected to surface with recent conservative gains in Congress since new Congress and Pres-elect Reagan's advisers are more sympathetic to food industry's complaints about provision's absolute prohibition (M) | ",914,10/12/1980, Karen DE WITT | , FOOD ADDITIVES | CANCER | , , 
4fc4a72c45c1498b0dac010e,Article, , Court to Study State Tax on Exported Coal; 'Serious Division' Seen Almost All Shipped Out Other Supreme Court Moves Contractors' Records Air Pollution ,"WASHINGTON, Dec. 8--The Supreme Court agreed today to decide whether a state could tax the mining or extraction of natural resources that were destined for export to other states.WASHINGTON, Dec. 8--The Supreme Court agreed today to decide whether a state could tax the mining or extraction of natural resources that were destined for export to other states. | Supreme Court to decide extent to which Federal Government can inspect business records of Federal contractors after lower court ruling that contractors have to make available only information about costs of producing contract items and not records of costs not allocated to specific products | ",865,09/12/1980,  | , UNITED STATES | UNITED STATES | MONTANA | UNITED STATES | UNITED STATES | UNITED STATES | UNITED STATES | GAS (ILLUMINATING AND FUEL) | AIR POLLUTION | DRUGS AND DRUG TRADE | TAXATION | TAXATION | COAL | LEAD | OIL (PETROLEUM) AND GASOLINE | CONTRACTS | , UNITED STATES | UNITED STATES | MONTANA | UNITED STATES | UNITED STATES | UNITED STATES | UNITED STATES | , 
