Begin Date, End Date, Hits, Pages
18990415,18990421,0,0
18990422,18990428,1,1
18990429,18990430,1,1
18990501,18990507,2,1
18990508,18990514,0,0
18990515,18990521,1,1
18990522,18990528,2,1
18990529,18990531,0,0
18990601,18990607,1,1
18990608,18990614,0,0
18990615,18990621,0,0
18990622,18990628,1,1
18990629,18990630,0,0
18990701,18990707,0,0
18990708,18990714,0,0
18990715,18990721,0,0
18990722,18990728,1,1
18990729,18990731,0,0
18990801,18990807,0,0
18990808,18990814,1,1
18990815,18990821,2,1
18990822,18990828,1,1
18990829,18990831,0,0
18990901,18990907,0,0
18990908,18990914,1,1
18990915,18990921,0,0
18990922,18990928,0,0
18990929,18990930,0,0
18991001,18991007,1,1
18991008,18991014,0,0
18991015,18991021,0,0
18991022,18991028,1,1
18991029,18991031,0,0
18991101,18991107,0,0
18991108,18991114,0,0
18991115,18991121,0,0
18991122,18991128,0,0
18991129,18991130,0,0
18991201,18991207,0,0
18991208,18991214,1,1
18991215,18991221,0,0
18991222,18991228,0,0
18991229,18991231,0,0
18980101,18980107,0,0
18980108,18980114,0,0
18980115,18980121,0,0
18980122,18980128,0,0
18980129,18980131,0,0
18980201,18980207,0,0
18980208,18980214,1,1
18980215,18980221,0,0
18980222,18980228,0,0
18980229,18980229,0,0
18980301,18980307,0,0
18980308,18980314,1,1
18980315,18980321,1,1
18980322,18980328,0,0
18980329,18980331,0,0
18980401,18980407,1,1
18980408,18980414,0,0
18980415,18980421,1,1
18980422,18980428,0,0
18980429,18980430,0,0
18980501,18980507,1,1
18980508,18980514,0,0
18980515,18980521,1,1
18980522,18980528,0,0
18980529,18980531,1,1
18980601,18980607,2,1
18980608,18980614,0,0
18980615,18980621,0,0
18980622,18980628,0,0
18980629,18980630,0,0
18980701,18980707,1,1
18980708,18980714,0,0
18980715,18980721,1,1
18980722,18980728,0,0
18980729,18980731,0,0
18980801,18980807,1,1
18980808,18980814,0,0
18980815,18980821,1,1
18980822,18980828,0,0
18980829,18980831,0,0
18980901,18980907,0,0
18980908,18980914,2,1
18980915,18980921,0,0
18980922,18980928,0,0
18980929,18980930,1,1
18981001,18981007,0,0
18981008,18981014,0,0
18981015,18981021,0,0
18981022,18981028,1,1
18981029,18981031,0,0
18981101,18981107,0,0
18981108,18981114,1,1
18981115,18981121,0,0
18981122,18981128,2,1
18981129,18981130,0,0
18981201,18981207,0,0
18981208,18981214,1,1
18981215,18981221,0,0
18981222,18981228,1,1
18981229,18981231,0,0
18970101,18970107,0,0
18970108,18970114,0,0
18970115,18970121,0,0
18970122,18970128,0,0
18970129,18970131,1,1
18970201,18970207,1,1
18970208,18970214,0,0
18970215,18970221,0,0
18970222,18970228,1,1
18970229,18970229,0,0
18970301,18970307,0,0
18970308,18970314,1,1
18970315,18970321,0,0
18970322,18970328,0,0
18970329,18970331,0,0
18970401,18970407,1,1
18970408,18970414,0,0
18970415,18970421,1,1
18970422,18970428,0,0
18970429,18970430,0,0
18970501,18970507,0,0
18970508,18970514,0,0
18970515,18970521,1,1
18970522,18970528,0,0
18970529,18970531,0,0
18970601,18970607,0,0
18970608,18970614,0,0
18970615,18970621,0,0
18970622,18970628,0,0
18970629,18970630,0,0
18970701,18970707,0,0
18970708,18970714,0,0
18970715,18970721,0,0
18970722,18970728,0,0
18970729,18970731,1,1
18970801,18970807,0,0
18970808,18970814,1,1
18970815,18970821,0,0
18970822,18970828,0,0
18970829,18970831,0,0
18970901,18970907,1,1
18970908,18970914,0,0
18970915,18970921,0,0
18970922,18970928,0,0
18970929,18970930,0,0
18971001,18971007,0,0
18971008,18971014,0,0
18971015,18971021,1,1
18971022,18971028,0,0
18971029,18971031,0,0
18971101,18971107,0,0
18971108,18971114,0,0
18971115,18971121,1,1
18971122,18971128,0,0
18971129,18971130,0,0
18971201,18971207,0,0
18971208,18971214,0,0
18971215,18971221,1,1
18971222,18971228,1,1
18971229,18971231,1,1
18960101,18960107,0,0
18960108,18960114,0,0
18960115,18960121,0,0
18960122,18960128,0,0
18960129,18960131,0,0
18960201,18960207,0,0
18960208,18960214,1,1
18960215,18960221,0,0
18960222,18960228,0,0
18960229,18960229,0,0
18960301,18960307,1,1
18960308,18960314,1,1
18960315,18960321,0,0
18960322,18960328,0,0
18960329,18960331,0,0
18960401,18960407,0,0
18960408,18960414,0,0
18960415,18960421,1,1
18960422,18960428,0,0
18960429,18960430,0,0
18960501,18960507,0,0
18960508,18960514,1,1
18960515,18960521,0,0
18960522,18960528,1,1
18960529,18960531,0,0
18960601,18960607,0,0
18960608,18960614,0,0
18960615,18960621,0,0
18960622,18960628,0,0
18960629,18960630,0,0
18960701,18960707,1,1
18960708,18960714,0,0
18960715,18960721,0,0
18960722,18960728,0,0
18960729,18960731,0,0
18960801,18960807,0,0
18960808,18960814,0,0
18960815,18960821,0,0
18960822,18960828,0,0
18960829,18960831,0,0
18960901,18960907,1,1
18960908,18960914,1,1
18960915,18960921,0,0
18960922,18960928,0,0
18960929,18960930,0,0
18961001,18961007,0,0
18961008,18961014,0,0
18961015,18961021,0,0
18961022,18961028,0,0
18961029,18961031,0,0
18961101,18961107,1,1
18961108,18961114,1,1
18961115,18961121,0,0
18961122,18961128,0,0
18961129,18961130,0,0
18961201,18961207,0,0
18961208,18961214,0,0
18961215,18961221,0,0
18961222,18961228,0,0
18961229,18961231,0,0
18950101,18950107,0,0
18950108,18950114,1,1
18950115,18950121,1,1
18950122,18950128,0,0
18950129,18950131,1,1
18950201,18950207,1,1
18950208,18950214,0,0
18950215,18950221,0,0
18950222,18950228,0,0
18950229,18950229,0,0
18950301,18950307,1,1
18950308,18950314,0,0
18950315,18950321,0,0
18950322,18950328,1,1
18950329,18950331,2,1
18950401,18950407,1,1
18950408,18950414,1,1
18950415,18950421,0,0
18950422,18950428,0,0
18950429,18950430,0,0
18950501,18950507,1,1
18950508,18950514,2,1
18950515,18950521,0,0
18950522,18950528,1,1
18950529,18950531,0,0
18950601,18950607,0,0
18950608,18950614,0,0
18950615,18950621,1,1
18950622,18950628,0,0
18950629,18950630,0,0
18950701,18950707,0,0
18950708,18950714,0,0
18950715,18950721,0,0
18950722,18950728,1,1
18950729,18950731,1,1
18950801,18950807,0,0
18950808,18950814,0,0
18950815,18950821,0,0
18950822,18950828,0,0
18950829,18950831,0,0
18950901,18950907,0,0
18950908,18950914,0,0
18950915,18950921,1,1
18950922,18950928,1,1
18950929,18950930,1,1
18951001,18951007,1,1
18951008,18951014,1,1
18951015,18951021,0,0
18951022,18951028,1,1
18951029,18951031,0,0
18951101,18951107,0,0
18951108,18951114,1,1
18951115,18951121,0,0
18951122,18951128,0,0
18951129,18951130,0,0
18951201,18951207,0,0
18951208,18951214,0,0
18951215,18951221,0,0
18951222,18951228,1,1
18951229,18951231,1,1
18940101,18940107,0,0
18940108,18940114,1,1
18940115,18940121,0,0
18940122,18940128,0,0
18940129,18940131,0,0
18940201,18940207,1,1
18940208,18940214,0,0
18940215,18940221,0,0
18940222,18940228,0,0
18940229,18940229,0,0
18940301,18940307,0,0
18940308,18940314,0,0
18940315,18940321,0,0
18940322,18940328,0,0
18940329,18940331,0,0
18940401,18940407,2,1
18940408,18940414,0,0
18940415,18940421,1,1
18940422,18940428,0,0
18940429,18940430,1,1
18940501,18940507,0,0
18940508,18940514,2,1
18940515,18940521,0,0
18940522,18940528,0,0
18940529,18940531,0,0
18940601,18940607,0,0
18940608,18940614,1,1
18940615,18940621,1,1
18940622,18940628,0,0
18940629,18940630,0,0
18940701,18940707,2,1
18940708,18940714,0,0
18940715,18940721,1,1
18940722,18940728,0,0
18940729,18940731,0,0
18940801,18940807,1,1
18940808,18940814,0,0
18940815,18940821,0,0
18940822,18940828,0,0
18940829,18940831,0,0
18940901,18940907,1,1
18940908,18940914,1,1
18940915,18940921,0,0
18940922,18940928,1,1
18940929,18940930,0,0
18941001,18941007,1,1
18941008,18941014,0,0
18941015,18941021,1,1
18941022,18941028,1,1
18941029,18941031,0,0
18941101,18941107,0,0
18941108,18941114,0,0
18941115,18941121,0,0
18941122,18941128,1,1
18941129,18941130,0,0
18941201,18941207,0,0
18941208,18941214,1,1
18941215,18941221,0,0
18941222,18941228,2,1
18941229,18941231,0,0
18930101,18930107,0,0
18930108,18930114,2,1
18930115,18930121,0,0
18930122,18930128,0,0
18930129,18930131,0,0
18930201,18930207,2,1
18930208,18930214,1,1
18930215,18930221,1,1
18930222,18930228,0,0
18930229,18930229,0,0
18930301,18930307,0,0
18930308,18930314,0,0
18930315,18930321,0,0
18930322,18930328,0,0
18930329,18930331,0,0
18930401,18930407,0,0
18930408,18930414,0,0
18930415,18930421,0,0
18930422,18930428,0,0
18930429,18930430,0,0
18930501,18930507,0,0
18930508,18930514,1,1
18930515,18930521,0,0
18930522,18930528,1,1
18930529,18930531,0,0
18930601,18930607,0,0
18930608,18930614,0,0
18930615,18930621,0,0
18930622,18930628,2,1
18930629,18930630,1,1
18930701,18930707,0,0
18930708,18930714,1,1
18930715,18930721,1,1
18930722,18930728,0,0
18930729,18930731,2,1
18930801,18930807,0,0
18930808,18930814,0,0
18930815,18930821,0,0
18930822,18930828,0,0
18930829,18930831,0,0
18930901,18930907,0,0
18930908,18930914,0,0
18930915,18930921,0,0
18930922,18930928,0,0
18930929,18930930,0,0
18931001,18931007,0,0
18931008,18931014,0,0
18931015,18931021,1,1
18931022,18931028,1,1
18931029,18931031,0,0
18931101,18931107,1,1
18931108,18931114,1,1
18931115,18931121,0,0
18931122,18931128,0,0
18931129,18931130,0,0
18931201,18931207,0,0
18931208,18931214,0,0
18931215,18931221,0,0
18931222,18931228,0,0
18931229,18931231,1,1
18920101,18920107,1,1
18920108,18920114,1,1
18920115,18920121,0,0
18920122,18920128,0,0
18920129,18920131,1,1
18920201,18920207,0,0
18920208,18920214,0,0
18920215,18920221,1,1
18920222,18920228,0,0
18920229,18920229,0,0
18920301,18920307,0,0
18920308,18920314,1,1
18920315,18920321,1,1
18920322,18920328,1,1
18920329,18920331,0,0
18920401,18920407,0,0
18920408,18920414,0,0
18920415,18920421,1,1
18920422,18920428,0,0
18920429,18920430,0,0
18920501,18920507,0,0
18920508,18920514,0,0
18920515,18920521,0,0
18920522,18920528,1,1
18920529,18920531,0,0
18920601,18920607,1,1
18920608,18920614,0,0
18920615,18920621,0,0
18920622,18920628,2,1
18920629,18920630,0,0
18920701,18920707,0,0
18920708,18920714,0,0
18920715,18920721,0,0
18920722,18920728,1,1
18920729,18920731,0,0
18920801,18920807,0,0
18920808,18920814,0,0
18920815,18920821,0,0
18920822,18920828,1,1
18920829,18920831,1,1
18920901,18920907,0,0
18920908,18920914,1,1
18920915,18920921,1,1
18920922,18920928,1,1
18920929,18920930,0,0
18921001,18921007,1,1
18921008,18921014,4,1
18921015,18921021,0,0
18921022,18921028,1,1
18921029,18921031,0,0
18921101,18921107,0,0
18921108,18921114,1,1
18921115,18921121,0,0
